金海里一楼，门头已开，可以做生意_大连金海里二手房3室1厅79平米㎡【大连贝壳找房】,金海里一楼，门头已开，可以做生意,金海里一楼，门头已开，可以做生意,28,61万,7721.5元/平米,3室1厅,低楼层/共8层,南 北,平层/简装,79平米,2000年建/板楼,小区名称:金海里$所在区域:开发区 倚山里$看房时间:可看时间请咨询经纪人$贝壳编号:19082111510100134929$,房屋户型:3室1厅1卫$所在楼层:低楼层 (共8层)$建筑面积:79㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:简装$梯户比例:一梯三户$供暖方式:集中供暖$产权年限:未知$挂牌时间:2019年08月21日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:$核心卖点:金海里一楼，门头已开，可以做生意$交通出行:距新云里车站，和港西车站分别200米得距离，1路、2路、3路、4路、5路等十多条线路均可到达$售房详情:此房现在闲置，之前做广告买卖的，很适合自住并且自己做点社区小生意得客户$适宜人群:近金马路主街，地理位置好，适合自己做生意，或者出租出去的客户$,客厅:28.09平米 无 无窗$书房:8.06平米 南 普通窗$卧室A:13.08平米 南 普通窗$卧室B:9.34平米 北 普通窗$卫生间:4.13平米 无 无窗$,第17页第24个房源
华南 山东路 两室精装修 近地铁市场 出行方便_大连山东路二手房2室1厅38.64平米㎡【大连贝壳找房】,华南 山东路 两室精装修 近地铁市场 出行方便,精装修，位置好，近地铁站，可拎包入住，配套完善，出行购物便利,29,54.5万,14104.6元/平米,2室1厅,高楼层/共7层,东南,平层/精装,38.64平米,1900年建/板楼,小区名称:山东路$所在区域:甘井子 山东路$看房时间:可看时间请咨询经纪人$贝壳编号:19080711510100137935$,房屋户型:2室1厅1卫$所在楼层:高楼层 (共7层)$建筑面积:38.64㎡$户型结构:平层$建筑类型:板楼$房屋朝向:东南$建筑结构:砖混结构$装修情况:精装$梯户比例:一梯六户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年08月07日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$核心卖点:精装修，位置好，近地铁站，可拎包入住，配套完善，出行购物便利$装修描述:此房精装修，可拎包入住，省去装修烦恼，步行100米就是地铁1号线千山路站$交通出行:交通出行公交车有19路，514，9，413，泉华小区到兴工街，地铁1号线，可到达市内各区。$周边配套:大湾市场，亿合成，第三人民医院，国税局，地税局，交通银行 ，浦发银行，礼传天下幼儿园$,餐厅:6.31平米 无 无窗$卧室:16.61平米 南 东 普通窗$厨房:4.13平米 无 无窗$卫生间:1.84平米 北 普通窗$,第17页第25个房源
沙区新华同仁轩 精装2室 南北向 框架电梯房，交通好_大连新华同仁轩二手房2室1厅34.84平米㎡【大连贝壳找房】,沙区新华同仁轩 精装2室 南北向 框架电梯房，交通好,沙区 新华同仁轩 精装2室 南北向 框架电梯房，交通便利！,125,76万,21814元/平米,2室1厅,中楼层/共8层,南 北,跃层/精装,34.84平米,2005年建/板楼,小区名称:新华同仁轩$所在区域:沙河口 阳光月秀$看房时间:可看时间请咨询经纪人$贝壳编号:19061911510100127660$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共8层)$建筑面积:34.84㎡$户型结构:跃层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:两梯二十七户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年06月19日$交易权属:商品房$上次交易:2017-07-27$房屋用途:普通住宅$房屋年限:满两年$产权所属:非共有$抵押信息:有抵押 34万元 工商银行 业主自还$房本备件:已上传房本照片$,房源特色:满两年 随时看房$核心卖点:沙区 新华同仁轩 精装2室 南北向 框架电梯房，交通便利！$户型介绍:2005年的小区，框架落地窗，南北朝向，楼下是北向客厅和卧室，厨房；二楼是南卧室和卫生间，楼下是产权证面积，楼上面积不在产权证上！$小区介绍:小区环境良好，是05年的框架房，小区封闭式管理，成熟的物业配套，让您住的安心和放心，小区内部设有广场和健身器械，丰富了饭后生活，小区位置佳！$周边配套:此房地处沙河口区区域，配套成熟，有华联超市，大商优生活超市，国亿生鲜超市，骏秀水果超市，新天地生鲜超市，大连建设银行，大连工商银行，民生银行，浦发银行等网点，还有绿之都酒店，天河健身，两站地可达春柳医院，妇产医院，沙区医院。$交通出行:小区处于西南路绿波路段，小区门口就是通信电缆厂公交站点，公交线路有31路、39路、37路、33路、701路、523路、46路、413路、505路、907路等十五条公交车线，通达大连市各个市区。$,客厅:20.57平米 北 落地窗$卧室A:3.96平米 北 普通窗$卧室B:17.25平米 无 落地窗$卫生间:3.38平米 无 无窗$过道:5.97平米 无 无窗$,第17页第26个房源
和平广场商圈，一室好房，配套齐全_大连华业玫瑰东方二手房1室1厅45.82平米㎡【大连贝壳找房】,和平广场商圈，一室好房，配套齐全,此房满五唯一，和平广场商圈，过度自住，全落地窗，保持好,43,101万,22042.8元/平米,1室1厅,低楼层/共23层,南,平层/精装,45.82平米,2011年建/塔楼,小区名称:华业玫瑰东方$所在区域:沙河口 和平广场$看房时间:可看时间请咨询经纪人$贝壳编号:19062411510100134638$,房屋户型:1室1厅1卫$所在楼层:低楼层 (共23层)$建筑面积:45.82㎡$户型结构:平层$建筑类型:塔楼$房屋朝向:南$建筑结构:钢混结构$装修情况:精装$梯户比例:三梯十五户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年06月24日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房 地铁$核心卖点:此房满五唯一，和平广场商圈，过度自住，全落地窗，保持好$装修描述:2011年小区带装修交房，现在房子空置，保持好，朝院里，采光好，拎包住$交通出行:小区门口有公交车22、406、410、542、6、28、16、23等，富国街地铁202电车$周边配套:和平广场商圈和西安路商圈，银行，星海广场，富国街公园星海公园$,卧室:19.46平米 南 普通窗$厨房:6.39平米 东 西 普通窗$卫生间:3.64平米 无 无窗$,第17页第27个房源
业主急售封闭小区人车分流精装电梯房拎包入住_大连新星帕尔美娜二手房2室1厅90.72平米㎡【大连贝壳找房】,业主急售封闭小区人车分流精装电梯房拎包入住,房子满五年无欠贷，产权清晰，两室南北通厅户型，人车分流,5,137万,15101.4元/平米,2室1厅,低楼层/共12层,南 北,平层/精装,90.72平米,2009年建/板楼,小区名称:新星帕尔美娜$所在区域:甘井子 机场乐购$看房时间:可看时间请咨询经纪人$贝壳编号:19082611510100164352$,房屋户型:2室1厅1卫$所在楼层:低楼层 (共12层)$建筑面积:90.72㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯两户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年08月26日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,"房源特色:$核心卖点:房子满五年无欠贷，产权清晰，两室南北通厅户型，人车分流$户型介绍:户型是南北两室通厅通透户型，精装修五明户型，户型规整布局合理，每个空间都很宽裕$交通出行:小区门口有公交车，西沟-兴工街，46路-太原街，542-星海，532路.701路-中山广场，905路-钻石湾等$周边配套:小区距离乐购乐都会步行200米,距大型农贸市场新隆嘉超市,新盛农副产品步行300米,距十八中、辛寨子小,幼儿园步行500米以内。工商,农业,邮政,建设银行,还有大型的洗浴，4000平米新星实体山体公园生活氛围好，能满足您的日常所需$小区介绍:小区是2009年建筑的多层、小高层的框架房、是封闭小区、楼与楼之间有绿化，楼与楼间距四十米以上，采光好，物业费便宜，小区有保安24小时值班，交通便利，环境优雅，此小区适合各种人群居住$",客厅:34.12平米 南 东 普通窗$卧室A:11.82平米 北 普通窗$卧室B:13.96平米 南 普通窗$厨房:6.34平米 北 普通窗$卫生间:5.11平米 北 普通窗$,第17页第28个房源
马栏广场 两室一厅低楼层 户型好 采光好_大连马栏小学北二手房2室1厅49.06平米㎡【大连贝壳找房】,马栏广场 两室一厅低楼层 户型好 采光好,此房无两税，房主自己中等装修，低楼层，不挡光,34,57万,11618.4元/平米,2室1厅,低楼层/共7层,南,平层/精装,49.06平米,1995年建/板楼,小区名称:马栏小学北$所在区域:沙河口 马栏$看房时间:可看时间请咨询经纪人$贝壳编号:19090411510100115629$,房屋户型:2室1厅1卫$所在楼层:低楼层 (共7层)$建筑面积:49.06㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南$建筑结构:砖混结构$装修情况:精装$梯户比例:一梯三户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年09月04日$交易权属:商品房$上次交易:2004-05-02$房屋用途:普通住宅$房屋年限:满五年$产权所属:共有$抵押信息:无抵押$房本备件:已上传房本照片$,房源特色:满五年 地铁$核心卖点:此房无两税，房主自己中等装修，低楼层，不挡光$周边配套:富民广场生活配套齐全，有富民早市，好乐多购物商场，第五人民医院，大商新玛特超市，红星美凯龙，国美电器以及华美影城，马栏农贸市场，新隆嘉超市，方便您的衣食住行$交通出行:有多条公交线路乘降：715富民广场-森林动物园 413彩虹园-华南广场 505彩霞园-武昌小区，也可以715终点坐车到马栏广场坐地铁，出行方便快捷$小区介绍:房屋所在区域已是一个成熟的小区，配套齐全完善，交通出行方便.，房屋旁边有小公园，空气清新，环境安静$,客厅:16.64平米 无 无窗$卧室:14.83平米 南 普通窗$厨房:4.61平米 南 东 西 普通窗$卫生间:2.16平米 无 无窗$,第17页第29个房源
新世界  小面积南向采光好落地窗无遮挡_大连新世界名泷二手房1室0厅71平米㎡【大连贝壳找房】,新世界  小面积南向采光好落地窗无遮挡,新世界  小面积南向采光好落地窗无遮挡,27,95万,13380.3元/平米,1室0厅,高楼层/共62层,南,平层/精装,71平米,2014年建/塔楼,小区名称:新世界名泷$所在区域:中山 三八北$看房时间:可看时间请咨询经纪人$贝壳编号:19050611510100106263$,房屋户型:1室0厅1卫$所在楼层:高楼层 (共62层)$建筑面积:71㎡$户型结构:平层$建筑类型:塔楼$房屋朝向:南$建筑结构:钢混结构$装修情况:精装$梯户比例:三梯二十二户$供暖方式:集中供暖$配备电梯:有$产权年限:40年$燃气价格:1.4元/m3$挂牌时间:2019年05月06日$交易权属:商品房$上次交易:暂无数据$房屋用途:商住两用$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:随时看房$核心卖点:新世界  小面积南向采光好落地窗无遮挡$户型介绍:房子是一室一厅的户型，南向落地窗采光好，进门以后是厨房和卫生间$装修描述:房子是开发商交房时候的装修，统一的壁纸和地板，统一的厨房和卫生间，家电家具都是房主自用的标准$交通出行:公交线路有：16路，710路，712路，30路，703路，7路.15路$周边配套:近友谊医院、家乐福超市、三八商城、三八广场菜市场、凯丹商场和友谊商城生活购物很方便$,卧室:38.99平米 南 落地窗$卫生间:6.91平米 无 无窗$,第17页第30个房源
虹桥干休所 南北两室 南向阳台 封闭小区  低楼层_大连虹桥干休所二手房2室2厅82.34平米㎡【大连贝壳找房】,虹桥干休所 南北两室 南向阳台 封闭小区  低楼层,房子满五唯一 南北通透 采光好 通风佳 诚意出售 看房方便,13,119.8万,14549.4元/平米,2室2厅,低楼层/共6层,南 北,平层/简装,82.34平米,2000年建/板楼,小区名称:虹桥干休所$所在区域:甘井子 机场$看房时间:可看时间请咨询经纪人$贝壳编号:19100511510100128326$,房屋户型:2室2厅1卫$所在楼层:低楼层 (共6层)$建筑面积:82.34㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:简装$梯户比例:一梯两户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年10月05日$交易权属:商品房$上次交易:2009-05-13$房屋用途:普通住宅$房屋年限:满五年$产权所属:非共有$抵押信息:无抵押$房本备件:已上传房本照片$,房源特色:满五年 地铁$核心卖点:房子满五唯一 南北通透 采光好 通风佳 诚意出售 看房方便$户型介绍:房子两个南向卧室，主卧室带阳台，北向厨房阳台，南北俩阳台，1$装修描述:老式实木装修 保持好 房主爱干净 房子里收拾的不错，而且刚又重新换的一楼防盗栏杆，热水器，吸油烟机 燃气灶也是近期才换的，重新做的独立下水$售房详情:房子之前部队离休干部分的，一直自住 ，现上了年纪， 要跟孩子一起居住，所以打算出售$,客厅:17.9平米 北 普通窗$餐厅:7.69平米 无 无窗$卧室A:15.39平米 南 落地窗$卧室B:13.23平米 南 普通窗$厨房:3.61平米 北 普通窗$卫生间:3.48平米 无 无窗$阳台:3.41平米 南 落地窗$,第18页第1个房源
秀月学district.位置佳.楼层适中.低单价.房子行..._大连桃仙小区二手房2室1厅90.05平米㎡【大连贝壳找房】,秀月学district.位置佳.楼层适中.低单价.房子行...,"此房南北通透格局好,视野宽阔,采光充足,配套设施齐全.",5,108万,11993.3元/平米,2室1厅,高楼层/共7层,南 北,平层/简装,90.05平米,1996年建/板楼,小区名称:桃仙小区$所在区域:中山 秀月$看房时间:可看时间请咨询经纪人$贝壳编号:19041311510100110950$,房屋户型:2室1厅1卫$所在楼层:高楼层 (共7层)$建筑面积:90.05㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:砖混结构$装修情况:简装$梯户比例:一梯三户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年04月12日$交易权属:商品房$上次交易:2010-10-22$房屋用途:普通住宅$房屋年限:满五年$产权所属:非共有$抵押信息:无抵押$房本备件:已上传房本照片$,"房源特色:满五年 随时看房$核心卖点:此房南北通透格局好,视野宽阔,采光充足,配套设施齐全.$户型介绍:此房在户型是2室1厅1卫1厨,南北通透,一梯三户,视野好,采光好$交通出行:桃仙街的公交站有12路.4路2路,403路,404路,47路,交通便利, 出行方便.$周边配套:桃仙街配套设施齐全,超市,银行,医院,,一应俱全,满足你的生活需要,$",客厅:25.22平米 无 无窗$卧室A:18.06平米 北 普通窗$卧室B:18.96平米 南 普通窗$厨房:5.39平米 南 普通窗$卫生间:4.25平米 无 无窗$门厅:4平米 无 无窗$,第18页第2个房源
此房南北户型  配套完善 居住舒适_大连翠南隆达院二手房2室1厅88.28平米㎡【大连贝壳找房】,此房南北户型  配套完善 居住舒适,此房不满两年 房主包税 配套完善 居住舒适,46,59.5万,6739.9元/平米,2室1厅,高楼层/共7层,南 北,平层/简装,88.28平米,1998年建/板楼,小区名称:翠南隆达院$所在区域:开发区 红梅翠竹$看房时间:可看时间请咨询经纪人$贝壳编号:18111211510100117916$,房屋户型:2室1厅1卫$所在楼层:高楼层 (共7层)$建筑面积:88.28㎡$户型结构:平层$套内面积:88.28㎡$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:简装$梯户比例:一梯两户$供暖方式:集中供暖$产权年限:50年$挂牌时间:2018年11月12日$交易权属:商品房$上次交易:2018-11-12$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:已上传房本照片$,房源特色:随时看房$核心卖点:此房不满两年 房主包税 配套完善 居住舒适$户型介绍:此房是南北两室户型 通风效果好 采光充足 前后两个阳台 高楼层 视野开阔$税费解析:房子是商品房 房主去年办的产权证 不满两年 有增值税和个税 房主包税$,客厅:26.62平米 南 落地窗$卧室A:7.72平米 北 普通窗$卧室B:11.93平米 南 普通窗$厨房:5.55平米 北 西 普通窗$卫生间:3.9平米 无 无窗$阳台:4.37平米 南 普通窗$,第18页第3个房源
城市印象 地铁和公交站点 大商农贸市场和万达广场_大连城市印象二手房2室1厅88.7平米㎡【大连贝壳找房】,城市印象 地铁和公交站点 大商农贸市场和万达广场,房子装修保持好，南北通厅中上楼层。封闭小区出门地铁，前面万达,16,183万,20631.3元/平米,2室1厅,中楼层/共14层,北 南,平层/精装,88.7平米,2011年建/板楼,小区名称:城市印象$所在区域:甘井子 第五郡$看房时间:可看时间请咨询经纪人$贝壳编号:19070911510100103429$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共14层)$建筑面积:88.7㎡$户型结构:平层$建筑类型:板楼$房屋朝向:北 南$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯两户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2019年07月09日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:地铁$核心卖点:房子装修保持好，南北通厅中上楼层。封闭小区出门地铁，前面万达$户型介绍:装修保持好，南北通厅，卫生间有窗。2010年城建集团建造的封闭小区，地下停车场直达入户，楼道是无障碍式，物业费1.8元/平，现在是万科管理。$交通出行:出门是地铁2号线虹港路站，公交站点有9、905、906、710、701、542、532、46、1101、1131等十余条$周边配套:小区隔壁即是大商农贸市场，前面是郭家街，东侧就是地铁2号线，$,客厅:19.9平米 南 东 西 落地窗$餐厅:9.78平米 无 无窗$卧室A:9.48平米 北 普通窗$卧室B:13.66平米 南 普通窗$厨房:4.46平米 北 普通窗$卫生间:6.68平米 北 普通窗$储物间:0.98平米 无 无窗$,第18页第4个房源
新林巷 2室1厅 东 南_大连新林巷二手房2室1厅59.8平米㎡【大连贝壳找房】,新林巷 2室1厅 东 南,,12,49.5万,8277.6元/平米,2室1厅,高楼层/共6层,东 南,平层/简装,59.8平米,1992年建/板楼,小区名称:新林巷$所在区域:西岗 新起屯$看房时间:可看时间请咨询经纪人$贝壳编号:19041611510100126287$,房屋户型:2室1厅1卫$所在楼层:高楼层 (共6层)$建筑面积:59.8㎡$户型结构:平层$建筑类型:板楼$房屋朝向:东 南$建筑结构:砖混结构$装修情况:简装$梯户比例:一梯五户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年04月16日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:$,卧室A:13.97平米 南 东 普通窗$卧室B:14.46平米 南 普通窗$厨房:9.72平米 东 普通窗$卫生间:3.75平米 无 无窗$阳台:4.93平米 南 东 西 普通窗$,第18页第5个房源
两室精装修 近轻轨 近博伦 换房急售_大连龙畔金泉三期二手房2室1厅64.83平米㎡【大连贝壳找房】,两室精装修 近轻轨 近博伦 换房急售,两室精装修 近轻轨 近博伦  楼层好 光线足,14,90万,13882.5元/平米,2室1厅,高楼层/共6层,南,平层/精装,64.83平米,2005年建/板楼,小区名称:龙畔金泉三期$所在区域:甘井子 泉水龙畔金泉$看房时间:可看时间请咨询经纪人$贝壳编号:19051711510100127520$,房屋户型:2室1厅1卫$所在楼层:高楼层 (共6层)$建筑面积:64.83㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯三户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年05月17日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,"房源特色:地铁$核心卖点:两室精装修 近轻轨 近博伦  楼层好 光线足$户型介绍:房龄：此房为2006年交工的次新小区，
户型：标准两室一厅，大南卧室，客厅显敞亮
楼层：小多层处于高段，适合年青人居住，
装修：自住房源，保持好，精装修$交通出行:小区有多条公交线路：303,42,806,21,45,1103，分别可以到青泥洼桥，华南，大连北站，香炉礁，松江路，长兴市场。
北站有地铁，泉水站的轻轨，可以到达市内多个地方。
车行有东快，东联，振兴，振连，四通八达任意行。$小区介绍:小区居住以青年人为主，园区里绿化由低植被，高灌木组成，整体感觉不错。
整个小区供暖很好，冬天温度好，不用担心受冷问题。
物业为开发商统一管理，物业费用0.5元/平/月，价位在同年代小区里相对较低$",客厅:18.51平米 无 无窗$卧室A:11.19平米 南 普通窗$卧室B:11.3平米 南 普通窗$厨房:5.12平米 南 普通窗$卫生间:5.29平米 无 无窗$,第18页第6个房源
交大辽师 中间楼层 一室一厅户型规矩配套齐全地铁沿线_大连北甸街二手房1室1厅40.98平米㎡【大连贝壳找房】,交大辽师 中间楼层 一室一厅户型规矩配套齐全地铁沿线,中间楼层 一室一厅 户型规矩 配套齐全 近市场近车站 地铁沿线,30,47万,11469元/平米,1室1厅,中楼层/共6层,东 西,平层/简装,40.98平米,1996年建/板楼,小区名称:北甸街$所在区域:沙河口 辽师$看房时间:可看时间请咨询经纪人$贝壳编号:19032011510100128825$,房屋户型:1室1厅1卫$所在楼层:中楼层 (共6层)$建筑面积:40.98㎡$户型结构:平层$建筑类型:板楼$房屋朝向:东 西$建筑结构:钢混结构$装修情况:简装$梯户比例:一梯五户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年03月20日$交易权属:商品房$上次交易:2001-03-08$房屋用途:普通住宅$房屋年限:满五年$产权所属:非共有$抵押信息:无抵押$房本备件:已上传房本照片$,"房源特色:满五年 随时看房 地铁$核心卖点:中间楼层 一室一厅 户型规矩 配套齐全 近市场近车站 地铁沿线$小区介绍:小区介绍：
小区环境自带停车位，百度地图北甸小广场，环境优雅，楼新，看房方便房主急售，没有坡，$周边配套:配套：
西安路商圈和马栏广场，麦凯乐、罗斯福、锦辉、逸彩城、大商新玛特 有交通银行、中国银行、中国建设银行、中国工商银行、邮政储蓄、浦发银行、民生银行等众多金融 沙河口区医院、大连市第五人民医院， 还有新隆嘉超市、辽师早市，生活便利$交通出行:交通出行：
房子出行方便，公交有31路、37路、10路、101路、534路、708路、705路、52路等还有地铁二号线机场站到港湾广场。$",客厅:7.31平米 西 普通窗$卧室A:13.68平米 东 普通窗$厨房:4.26平米 东 普通窗$卫:0.96平米 东 普通窗$,第18页第7个房源
无明户型，南北向，采光好可直接入住_大连千山路二手房2室1厅60.73平米㎡【大连贝壳找房】,无明户型，南北向，采光好可直接入住,千山路 南北向 两室一厅 中间楼层 无明户型,33,81.8万,13469.5元/平米,2室1厅,中楼层/共7层,南 北,平层/简装,60.73平米,1994年建/板楼,小区名称:千山路$所在区域:甘井子 山东路$看房时间:可看时间请咨询经纪人$贝壳编号:19092211510100124725$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共7层)$建筑面积:60.73㎡$户型结构:平层$套内面积:60.73㎡$建筑类型:板楼$房屋朝向:南 北$建筑结构:砖混结构$装修情况:简装$梯户比例:一梯三户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年09月22日$交易权属:商品房$上次交易:2017-12-01$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:有抵押 37万元 工商银行 业主自还$房本备件:已上传房本照片$,房源特色:随时看房 地铁$核心卖点:千山路 南北向 两室一厅 中间楼层 无明户型$交通出行:此房位于山东路主道沿线，交通依赖山东路、千山路、松江路的公交线路。有地铁1号线北到大连北站，南达星海广场，还可换乘2号东港-机场线。公交车有到中山方向的43路、19路；有通往西安路商圈的姚家-兴工街、泉水-长兴市场；还有通往开发区、北站、马栏等线。$周边配套:此房所在位置很繁华，有大连银行、邮政储蓄银行、建设银行、工商银行、大湾市场、苍山路市场、大连市第三人民医院$适宜人群:此房保持干净， 适合各类人群，此房采光极好，视野开阔，可以拎包入住。$户型介绍:南北两室，采光足 上午满屋阳光，无明户型保持干净 出行方便 好房$,客厅:13.34平米 无 无窗$卧室A:15.29平米 南 普通窗$卧室B:9.75平米 北 普通窗$厨房:5.59平米 北 普通窗$卫生间:3.04平米 西 普通窗$,第18页第8个房源
泡崖四区 近车站 近校园 全天采光 无遮挡 精装修_大连泡崖四区二手房2室1厅71.76平米㎡【大连贝壳找房】,泡崖四区 近车站 近校园 全天采光 无遮挡 精装修,房子两室一厅，南北通透，中间层全天采光无遮挡,41,83.5万,11636元/平米,2室1厅,中楼层/共4层,南 北,平层/精装,71.76平米,2002年建/板楼,小区名称:泡崖四区$所在区域:甘井子 泡崖四区$看房时间:可看时间请咨询经纪人$贝壳编号:19012311510100103388$,房屋户型:2室1厅1卫$所在楼层:中楼层 (共4层)$建筑面积:71.76㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:砖混结构$装修情况:精装$梯户比例:一梯三户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年01月22日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:地铁$核心卖点:房子两室一厅，南北通透，中间层全天采光无遮挡$户型介绍:两室一厅，南北通透，南北卧室，中间卫生间，北厅北厨房。地板是实木地板，卫生间宽敞。$交通出行:公交线路有：414 612 716 BRT快速公交 1102路到大连北站 地铁2号线 等多条$周边配套:小区近大学院校文化气息较浓郁，各设施已趋向成熟和完善.小区内设有各大超市免费班车。医疗社区医院多而且设备完善，药房多且药品种类齐全。物业为新兴物业$,客厅:11.08平米 无 无窗$卧室A:11.57平米 北 普通窗$卧室B:14.54平米 南 普通窗$厨房:6.63平米 北 普通窗$卫生间:4.29平米 无 无窗$过道:3.11平米 无 无窗$,第18页第9个房源
金寓花园二期 2室2厅 南 北_大连金寓花园二期二手房2室2厅90.68平米㎡【大连贝壳找房】,金寓花园二期 2室2厅 南 北,,96,168万,18526.7元/平米,2室2厅,低楼层/共12层,南 北,平层/精装,90.68平米,2009年建/板楼,小区名称:金寓花园二期$所在区域:甘井子 机场$看房时间:可看时间请咨询经纪人$贝壳编号:18091511510100169881$,房屋户型:2室2厅1卫$所在楼层:低楼层 (共12层)$建筑面积:90.68㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南 北$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯两户$供暖方式:集中供暖$配备电梯:有$产权年限:70年$挂牌时间:2018年08月18日$交易权属:商品房$上次交易:2011-09-29$房屋用途:普通住宅$房屋年限:满五年$产权所属:共有$抵押信息:无抵押$房本备件:已上传房本照片$,房源特色:满五年 随时看房 地铁$,客厅:17平米 南 东 落地窗$餐厅:9.73平米 无 无窗$卧室A:10.91平米 北 普通窗$卧室B:13.1平米 南 落地窗$厨房:6.19平米 北 普通窗$卫生间:4.45平米 无 无窗$阳台:3.02平米 南 东 落地窗$,第18页第10个房源
金润小区A区 3室1厅 南_大连金润小区A区二手房3室1厅75平米㎡【大连贝壳找房】,金润小区A区 3室1厅 南,,9,68万,9066.7元/平米,3室1厅,中楼层/共6层,南,平层/精装,75平米,2008年建/板楼,小区名称:金润小区A区$所在区域:金州 金润$看房时间:可看时间请咨询经纪人$贝壳编号:19092811510100125223$,房屋户型:3室1厅1卫$所在楼层:中楼层 (共6层)$建筑面积:75㎡$户型结构:平层$建筑类型:板楼$房屋朝向:南$建筑结构:钢混结构$装修情况:精装$梯户比例:一梯三户$供暖方式:集中供暖$产权年限:70年$挂牌时间:2019年09月28日$交易权属:商品房$上次交易:暂无数据$房屋用途:普通住宅$房屋年限:暂无数据$产权所属:非共有$抵押信息:无抵押$房本备件:详情请咨询经纪人$,房源特色:地铁$,客厅:17.34平米 无 无窗$卧室A:15.03平米 南 普通窗$卧室B:8.43平米 无 无窗$卧室C:7.34平米 南 普通窗$厨房:3.3平米 南 普通窗$卫生间:4.87平米 无 无窗$,第18页第11个房源
